,Drug_ID,Drug,Y,CanonSmiles,Molecule,StandSmiles
4472,TOX21643,O=Cc1ccccc1S(=O)(=O)[O-],0.0,O=Cc1ccccc1S(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518990>,O=Cc1ccccc1S(=O)(=O)O
4473,TOX27779,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,0.0,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5189f0>,COc1ccc2c3c1OC1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314
4474,TOX14150,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518a50>,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
4475,TOX6118,c1ccc2c(c1)CCCC2,0.0,c1ccc2c(c1)CCCC2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518ab0>,c1ccc2c(c1)CCCC2
4476,TOX6119,Cc1cc(C)c(C)c(C)c1,0.0,Cc1cc(C)c(C)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518b10>,Cc1cc(C)c(C)c(C)c1
4477,TOX9329,COC(C)COC(C)COC(C)CO,0.0,COC(C)COC(C)COC(C)CO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518b70>,COC(C)COC(C)COC(C)CO
4478,TOX5122,COC(=O)CCCC(=O)OC,0.0,COC(=O)CCCC(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518bd0>,COC(=O)CCCC(=O)OC
4479,TOX9325,CCCCCC1C(=O)CCC1CC(=O)OC,0.0,CCCCCC1C(=O)CCC1CC(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518c30>,CCCCCC1C(=O)CCC1CC(=O)OC
4480,TOX9327,C=CCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2)cc1Br,0.0,C=CCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2)cc1Br,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518c90>,C=CCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2)cc1Br
4481,TOX21918,OCCOCC#CCOCCO,0.0,OCCOCC#CCOCCO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518cf0>,OCCOCC#CCOCCO
4482,TOX21914,NCCOCCN,0.0,NCCOCCN,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518d50>,NCCOCCN
4483,TOX21917,OCCN(CCO)CCN(CCO)CCO,0.0,OCCN(CCO)CCN(CCO)CCO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518db0>,OCCN(CCO)CCN(CCO)CCO
4484,TOX25619,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.0,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518e10>,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
4485,TOX25616,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,0.0,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518e70>,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
4486,TOX25614,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.0,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518ed0>,CN1CC(C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
4487,TOX24384,CC(C)[C@@H]1CC[C@@H](C)CC1=O,0.0,CC(C)[C@@H]1CC[C@@H](C)CC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518f30>,CC(C)C1CC[C@@H](C)CC1=O
4488,TOX20208,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc([O-])c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.0,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc([O-])c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518f90>,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
4489,TOX24383,c1ccc(Sc2ccccc2)cc1,0.0,c1ccc(Sc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519030>,c1ccc(Sc2ccccc2)cc1
4490,TOX901,O=C(O)CCl,0.0,O=C(O)CCl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519090>,O=C(O)CCl
4491,TOX902,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,0.0,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5190f0>,CC1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23
4492,TOX28394,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,0.0,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519150>,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
4493,TOX6653,O=C(Cl)c1ccc(C(=O)Cl)cc1,0.0,O=C(Cl)c1ccc(C(=O)Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5191b0>,O=C(Cl)c1ccc(C(=O)Cl)cc1
4494,TOX28989,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.0,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519210>,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
4495,TOX25924,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.0,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519270>,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
4496,TOX25927,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,0.0,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5192d0>,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1
4497,TOX25929,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.0,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519330>,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
4498,TOX24388,CC1(C)CC(N)CC(C)(C)N1,0.0,CC1(C)CC(N)CC(C)(C)N1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519390>,CC1(C)CC(N)CC(C)(C)N1
4499,TOX24698,CCC(C)SSC(C)CC,0.0,CCC(C)SSC(C)CC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5193f0>,CCC(C)SSC(C)CC
4500,TOX24696,O=C(CCN1CC1)OCC(CO)(COC(=O)CCN1CC1)COC(=O)CCN1CC1,0.0,O=C(CCN1CC1)OCC(CO)(COC(=O)CCN1CC1)COC(=O)CCN1CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519450>,O=C(CCN1CC1)OCC(CO)(COC(=O)CCN1CC1)COC(=O)CCN1CC1
4501,TOX24697,C#CC(O)C(CC)CCCC,0.0,C#CC(O)C(CC)CCCC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5194b0>,C#CC(O)C(CC)CCCC
4502,TOX1665,CCCCCCCCCCCCCC=O,0.0,CCCCCCCCCCCCCC=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519510>,CCCCCCCCCCCCCC=O
4503,TOX1666,CCCCCCCCCCCCCC(=O)O,0.0,CCCCCCCCCCCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519570>,CCCCCCCCCCCCCC(=O)O
4504,TOX1660,ClC1=C(Cl)C1(Cl)Cl,0.0,ClC1=C(Cl)C1(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5195d0>,ClC1=C(Cl)C1(Cl)Cl
4505,TOX1668,O=C(O)C(Br)(Br)Br,0.0,O=C(O)C(Br)(Br)Br,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519630>,O=C(O)C(Br)(Br)Br
4506,TOX2315,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0.0,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519690>,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1
4507,TOX2312,CCCCCCCCc1ccc(O)cc1,0.0,CCCCCCCCc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5196f0>,CCCCCCCCc1ccc(O)cc1
4508,TOX1931,CCCCCCO,0.0,CCCCCCO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519750>,CCCCCCO
4509,TOX1930,CCCCCCN,0.0,CCCCCCN,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5197b0>,CCCCCCN
4510,TOX7798,C=C(C)CNCC,0.0,C=C(C)CNCC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519810>,C=C(C)CNCC
4511,TOX7797,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,0.0,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519870>,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC
4512,TOX7795,N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,0.0,N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5198d0>,N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl
4513,TOX7793,O=C1c2ccccc2C(=O)N1SC1CCCCC1,0.0,O=C1c2ccccc2C(=O)N1SC1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519930>,O=C1c2ccccc2C(=O)N1SC1CCCCC1
4515,TOX13276,CCCOCC(C)OCC(C)O,0.0,CCCOCC(C)OCC(C)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5199f0>,CCCOCC(C)OCC(C)O
4516,TOX7790,O=C1c2ccccc2C(=O)N1CCl,0.0,O=C1c2ccccc2C(=O)N1CCl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519a50>,O=C1c2ccccc2C(=O)N1CCl
4517,TOX24528,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,0.0,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519ab0>,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1
4518,TOX24527,O=C(CS)OCCOC(=O)CS,0.0,O=C(CS)OCCOC(=O)CS,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519b10>,O=C(CS)OCCOC(=O)CS
4520,TOX24522,CCN(CC)C(=O)N(CC)CC,0.0,CCN(CC)C(=O)N(CC)CC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519bd0>,CCN(CC)C(=O)N(CC)CC
4521,TOX24520,CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1,0.0,CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519c30>,CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1
4522,TOX279,C=C(C)CCl,0.0,C=C(C)CCl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519c90>,C=C(C)CCl
4523,TOX276,O=C1OC(O)C(C(Cl)Cl)=C1Cl,0.0,O=C1OC(O)C(C(Cl)Cl)=C1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519cf0>,O=C1OC(O)C(C(Cl)Cl)=C1Cl
4524,TOX274,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519d50>,CC(=O)O[C@]1(C(C)=O)CC[C@H]2C3=CC(Cl)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
4525,TOX275,Nc1ccc(Oc2ccc(Cl)cc2)cc1,0.0,Nc1ccc(Oc2ccc(Cl)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519db0>,Nc1ccc(Oc2ccc(Cl)cc2)cc1
4526,TOX29118,Cc1cc(O)ccc1N,0.0,Cc1cc(O)ccc1N,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519e10>,Cc1cc(O)ccc1N
4527,TOX29116,Nc1ccc2c3c(cccc13)-c1ccccc1-2,0.0,Nc1ccc2c3c(cccc13)-c1ccccc1-2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519e70>,Nc1ccc2c3c(cccc13)-c1ccccc1-2
4528,TOX29117,Cc1cccc(O)c1N,0.0,Cc1cccc(O)c1N,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519ed0>,Cc1cccc(O)c1N
4530,TOX12498,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,0.0,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e519f90>,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
4531,TOX12493,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,0.0,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a030>,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1
4532,TOX12497,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,0.0,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a090>,O=C(O)COc1nc(Cl)c(Cl)cc1Cl
4533,TOX1118,Nc1ccc(N=Nc2ccccc2)c(N)n1,0.0,Nc1ccc(N=Nc2ccccc2)c(N)n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a0f0>,Nc1ccc(N=Nc2ccccc2)c(N)n1
4534,TOX7899,Cc1cccc(S(=O)(=O)[O-])c1C,0.0,Cc1cccc(S(=O)(=O)[O-])c1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a150>,Cc1cccc(S(=O)(=O)O)c1C
4535,TOX5494,CCCCCCCCCCCCOCC1CO1,0.0,CCCCCCCCCCCCOCC1CO1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a1b0>,CCCCCCCCCCCCOCC1CO1
4536,TOX5491,CCCCCCCCCCCC(=O)N(CCO)CCO,0.0,CCCCCCCCCCCC(=O)N(CCO)CCO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a210>,CCCCCCCCCCCC(=O)N(CCO)CCO
4537,TOX26589,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C,0.0,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a270>,C=C1C(=CC)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(CC)=C5C)c(C)c4CCC(=O)O)c(C=CC(=O)O)c3C
4538,TOX26580,CC(C)CCOC(=O)c1ccc(N(C)C)cc1,0.0,CC(C)CCOC(=O)c1ccc(N(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a2d0>,CC(C)CCOC(=O)c1ccc(N(C)C)cc1
4539,TOX26586,Oc1cc(O)cc(O)c1,0.0,Oc1cc(O)cc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a330>,Oc1cc(O)cc(O)c1
4540,TOX26584,O=c1[nH]c(=O)c2ccccc2o1,0.0,O=c1[nH]c(=O)c2ccccc2o1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a390>,O=c1[nH]c(=O)c2ccccc2o1
4541,TOX26585,O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,0.0,O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a3f0>,O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1
4542,TOX6946,C=CC(C)(CCC=C(C)C)OC(C)=O,0.0,C=CC(C)(CCC=C(C)C)OC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a450>,C=CC(C)(CCC=C(C)C)OC(C)=O
4543,TOX6943,OCC(CO)(CO)CO,0.0,OCC(CO)(CO)CO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a4b0>,OCC(CO)(CO)CO
4544,TOX1114,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,0.0,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a510>,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
4545,TOX28659,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,0.0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a570>,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
4546,TOX29808,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,0.0,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a5d0>,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C
4547,TOX29807,CC(=O)N[C@H]([C@@H](O)CC(=O)C(=O)O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0,CC(=O)N[C@@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](O)CC(=O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a630>,CC(=O)N[C@@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](O)CC(=O)C(=O)O
4548,TOX29805,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O,0.0,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a690>,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O
4549,TOX26363,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@@H](OC)[C@@H](C)O5)[C@@H](OC(=O)O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,0.0,CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a6f0>,COC(C(=O)C(O)C(C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@@H](OC)[C@@H](C)O5)[C@@H](OC(=O)O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)C1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1
4550,TOX26360,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O,0.0,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a750>,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O
4551,TOX26361,CCC1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)C=C[C@]2(C)OC2C1C,0.0,CCC1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)C=C[C@]2(C)OC2C1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a7b0>,CCC1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)CC(C)C(=O)C=C[C@]2(C)OC2C1C
4552,TOX27185,CC(C)CCOC(=O)c1ccccc1,0.0,CC(C)CCOC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a810>,CC(C)CCOC(=O)c1ccccc1
4553,TOX27184,Cc1cc(C)c(C)c(O)c1,0.0,Cc1cc(C)c(C)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a870>,Cc1cc(C)c(C)c(O)c1
4554,TOX27187,CCC(=O)OCCC(C)CCC=C(C)C,0.0,CCC(=O)OCCC(C)CCC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a8d0>,CCC(=O)OCCC(C)CCC=C(C)C
4555,TOX27186,CC(C)COC(=O)c1ccccc1O,0.0,CC(C)COC(=O)c1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a930>,CC(C)COC(=O)c1ccccc1O
4556,TOX27180,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,0.0,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a990>,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1
4557,TOX27189,CCCCCCCCCCOC(C)=O,0.0,CCCCCCCCCCOC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51a9f0>,CCCCCCCCCCOC(C)=O
4558,TOX27188,CC(=O)OCCC1CCCCC1,0.0,CC(=O)OCCC1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51aa50>,CC(=O)OCCC1CCCCC1
4559,TOX1320,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,0.0,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e51aab0>,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl
